"x"
"H2-Aa",41.3164295501879
"H2-Ab1",18.0773341082808
"Cd74",22.514221792566
"Btg1",19.3088028124525
"H2-Eb1",41.1100553912301
"Shisa5",6.05860932093051
"Aqp3",20.4201882931231
"Rhbg",18.8450623613027
"Hsd11b2",34.9933352347496
"Tfcp2l1",10.7708644505155
"Aif1l",5.61066913913587
"Atp6v1g3",28.045091117644
"Aqp2",12.6915118294914
"Rhcg",11.4312583582208
"Itpr2",12.4359735330958
"Fxyd4",21.2125837357979
"Gata3",22.8941632817146
"Atp6v1a",6.78738240135196
"Tmem45b",15.7181535831096
"Pam",11.4326386392851
"Car12",13.6820296971866
"Atp6v1c2",25.2588687151283
"Atp6v0d2",32.906759981351
"Wfdc15b",3.79378187178588
"Clu",11.2039004808881
"Pvalb",32.8017204995469
"Hnrnpr",9.60807890798405
"Slit2",11.5573017302261
"Sema5a",16.5310632107685
"Wfdc2",5.03860288033228
"Sostdc1",13.4701241534583
"Cryab",12.8177815080171
"Cald1",44.3095958622543
"Sgms2",13.3602363509983
"Pax2",18.730232665722
"Rasl11b",21.726228990701
"Ppp1r1a",3.19159584130177
"Tfap2b",16.8809580470697
"Tns3",11.8117349678394
"Lcn2",6.69949104510715
"Klk1",4.16759872149664
"Ptpn14",21.2766627150235
"Egf",13.6857302827322
"Tmem72",8.93631483710464
"Kng2",4.48459913888115
"Ranbp3l",8.40239748129168
"Slc12a1",8.54750555113777
"Aqp1",3.8491367894451
"Sfrp1",42.031274181271
"Trpm6",15.6306773330197
"Slc12a3",24.4876463983333
"Wnk1",16.730189428289
"Umod",2.38599439596013
"Slc16a7",6.95331893181864
"Ly6c1",12.9450578440547
"Flt1",21.4016681408271
"Fabp4",13.0992232895041
"Egfl7",27.9414959433408
"Plat",30.2165911157694
"Plvap",26.826245615674
"Ehd3",46.0632645897437
"Kdr",20.8515996878084
"Pbx1",18.6973283330515
"Igfbp5",8.02738974735066
"Rsad2",36.5527739801679
"Ptprb",39.9824915138188
"Igfbp3",24.9010876236516
"Emcn",39.0076664439476
"Sparc",30.7233672388458
"Tm4sf1",50.5157383352867
"Cldn19",6.67804549981491
"Ppp1r1b",7.35431630959485
"Tmem207",13.0641657854972
"Ptger3",7.76442623726667
"Lhfp",17.2189084324091
"Dlc1",26.9095125899694
"Serpine2",16.6677107171856
"Fhl2",28.0026721263299
"Myh11",80.6792775120162
"Cfh",5.10738249353941
"Tpm1",15.530716024364
"Lgals3",12.483228618799
"Tmsb10",23.5001681717587
"Ly6c2",23.3437862527629
"Tmsb4x",16.0745894437904
"Cd14",42.3349552015286
"Fcgr3",35.3835490095336
"Fcgr2b",15.4435706351998
"Ctss",57.8776671180927
"Pparg",9.89129865816884
"H2-K1",1.73691274122524
"Cybb",38.2458874544253
"Rps27",1.87469334787762
"Csf1r",18.9464819285519
"Rac2",34.8115988165692
"Arpc1b",14.9198961353665
"Fcer1g",52.8915672170989
"AW112010",21.5891680434454
"B2m",4.58598343372989
"Slc5a2",45.7374873951986
"Akr1c21",7.85663469285963
"Spp2",38.5369222655032
"Nox4",17.4061026710221
"Slc7a7",11.8805576425256
"Miox",19.8293110047875
"Slc6a19",8.14915024998986
"Slc34a1",9.21994630194076
"Gpx3",1.95293966936326
"Apoe",4.65636593818578
"Clec2h",18.7364444087471
"Aldob",3.53119175987755
"Gatm",77.4568162677044
"Tmem27",9.75922342531936
"Ass1",3.0105773425585
"Slc5a1",12.425955797291
"Serpinf2",7.63878627878798
"Acy3",6.14773517317479
"Slc7a13",12.0530293606279
"Kap",2.35225349545069
"Tnfrsf21",4.61577957245427
"Keg1",4.90489757185309
"Ppic",5.51720537783852
"Haao",6.01298311178093
"Hgd",3.6985732836355
"Hsd11b1",7.95897174648653
"Cndp2",8.68103317830151
"Osgin1",9.98420983055962
"Slco1a6",11.6729030637573
"Gldc",7.55225172966958
"Slc17a3",12.3891751464197
"Dbi",2.98417298827801
"Atp11a",5.08005953482474
"Slc6a18",2.21900692373603
"Cyp2e1",4.28059178143518
"Hnf4a",7.42127653070798
"Slc5a8",7.48913668260437
"Cyp4b1",10.3732862873282
"Gramd1b",3.12765713028031
"Mep1a",1.99113006128409
"Gsta2",16.3846775831733
"Pdzk1",6.00312544559334
"Upb1",4.0310216057306
"Cryl1",5.25473731362442
"Glyat",8.97493584760742
"Nat8",3.61296921815213
"Cd36",8.67971351858338
"Agxt2",7.18150195262455
"Ghr",2.70290216731936
"Napsa",0.623434579184554
"Sod3",2.83490118718048
"Acsm3",21.5436513559668
"Gc",14.9474548763507
"Sord",3.93861278621137
"Ltbp4",24.3810006538937
"Crip1",39.5599982740011
"Vim",48.2806219238796
"Sema3g",13.3607107788484
"Cldn5",66.2176211196747
"Mgp",20.4413531302575
"Fbln5",23.9602336829649
"Tagln",119.932489979934
"Acta2",123.370508480755
"Smtn",9.47921404004908
"Cnn1",21.60397324557
"Upk3a",27.286925004926
"Upk1a",21.3837888638747
"Upk2",29.716701725591
"Upk1b",11.3023949807379
