"x"
"Synpo2",8.97534633029656
"Adamts15",10.8341399642824
"Prkcd",4.8746780398677
"Ramp3",8.46467105206126
"Ptpn3",7.95841247902485
"Shox2",10.6923123179944
"Aldh3b2",6.80096913639706
"Rasl11a",10.114388034448
"Rasd1",8.19118801396171
"Slc17a6",8.7166398295109
"Gbx2",8.30820294503412
"Foxp2",8.01699022285722
"Tcf7l2",9.82952580624696
"Cbln1",4.61045097982318
"Megf11",8.19548171908349
"Cbln4",4.90067172148364
"Wnt4",7.39156086492382
"Ctxn3",4.8588075393891
"Lypd6b",6.70649791102373
"Nts",10.9155706022899
"Dlk1",7.80961811486101
"Irs4",5.81918645028432
"Dgkk",10.4875513275583
"Gabrq",6.61100394769862
"Otp",7.87379444992132
"Cited1",6.09800806631494
"Agrp",1.10453584750459
"Gpr101",8.4809439923659
"Asb4",5.88665369046801
"Ucn3",83.1419737848194
"Baiap3",3.2754512952169
"Pkib",11.4953570093433
"Trh",9.62036340032026
"Fezf1",4.53291129907605
"Tac1",8.81549096792837
"Bhlhe22",5.01783141894362
"Tmem114",8.91692743880883
"Ntf3",6.88964302354179
"C1ql2",5.62098969732702
"Rasl10a",10.6331726668768
"Nr3c2",5.79298151730402
"Tubgcp2",6.65692312044387
"Neurod1",6.22254720909377
"Drd1",14.0127342939542
"Ido1",11.6724302996577
"Ppp1r1b",14.9547588413518
"Rgs9",15.5838081622734
"Mhrt",10.7642302016724
"Adora2a",14.4170807660778
"Penk",13.5316151412402
"Gpr88",11.0944191675138
"Gpr83",6.52169746936595
"Syt2",7.95379075230528
"Nfatc2",8.32113725021892
"Smim17",8.49354687745147
"Slc32a1",5.26233376945468
"Gad2",5.63121151462765
"Gm13205",8.91962666999031
"Myl4",12.0976997775394
"Cpne4",6.05765119451228
"Nxph3",10.0933538509142
"Fezf2",9.32671728172352
"Tshz2",15.3732165618638
"Lypd1",4.07256102268107
"Hs3st2",8.93762093192563
"Vipr1",9.14337461081976
"Pde1a",5.97498346449385
"Scube1",12.3087557063139
"Dkkl1",8.89888188480336
"Igfbp6",12.1992909161683
"C130074G19Rik",9.78857926504206
"Satb2",7.84404013057381
"Gm11549",8.91865161718867
"Trim54",14.2564147842429
"Slc30a3",4.42437106531944
"Lmo3",4.69997579678901
"Nov",4.71222584276666
"Ndst4",12.5781289729922
"Cplx3",15.2739573392703
"Hs3st4",7.78980621088113
"Nr4a2",6.12518965592335
"Rprm",9.28225392190328
"Rell1",8.30496991099241
"3110035E14Rik",7.32391747354262
"Tbr1",4.5808933654488
"Kcng1",6.68301334704145
"Lamp5",6.41159901372611
"A830009L08Rik",9.40719060621393
"Krt12",10.8039506409841
"Tcap",10.3279701980834
"A830036E02Rik",11.2252213315549
"Rorb",9.18134375736748
"Tnnc1",21.5565829792841
"Galntl6",8.35099957332715
"Npnt",10.0118019062997
"Lpl",10.1060849884496
"Gm26644",9.68487799909039
"Nr4a3",8.22018711174112
"Cabp7",6.80650349841097
"Neurod6",7.0134253550266
"Nptx1",5.40537803675244
"Spink8",5.64233522141314
"Lefty1",8.32112024155454
"Fibcd1",7.7227277226312
"4921539H07Rik",12.639470724794
"Myoc",12.8546241586848
"Gfap",23.7656215557447
"Slc36a2",11.6603306822938
"Aqp4",23.6663879835988
"C4b",8.43267360268083
"Agt",4.66127885803616
"Slc6a11",13.6687060827021
"Fgfr3",9.91326561384808
"Cldn10",7.21194364533578
"Apoc1",8.61721851843577
"Igsf1",6.31512908028023
"Itih3",6.04150513271688
"Ntsr2",6.99983442215082
"Ttr",28.9235961619079
"Folr1",9.34657651200794
"Clic6",11.1728759814854
"1500015O10Rik",12.9706065069711
"Kl",10.4055624269685
"Ccdc153",24.1505376789891
"Krt15",20.3768762302818
"Tmem212",15.2894564969372
"Hdc",13.3985552087817
"Dynlrb2",10.1743912240971
"2410004P03Rik",16.2436966023699
"Cfap126",8.61169135775984
"Mlf1",10.2844435217414
"4933407L21Rik",8.43561243461559
"Fam183b",10.8695876382234
"Opalin",10.3217174447048
"Ninj2",9.78238881163847
"Mal",15.4327740435799
"Ppp1r14a",13.8459902009716
"Mog",17.7963797913077
"Hapln2",13.3399866903281
"Dock5",9.66373764296268
"Anln",10.8723748683986
"Ugt8a",25.5898827347478
"Gjb1",12.300538144701
"Prr5l",13.4459555775412
"P2ry12",45.1811811103286
"Gpr34",21.8086108872517
"Selplg",26.5098213571874
"Tmem119",28.787863518623
"Trem2",21.7631524010968
"Casp8",10.1738213259743
"Csf1r",14.1368190841371
"Ctss",45.7848838217711
"Dcn",32.0227478529192
"Fam180a",18.5078237917023
"Mfap4",24.1481918002756
"Slc6a13",26.2008159086818
"Nupr1",30.7653601965787
"Igf2",32.490678883206
"Ptgds",6.16668301105484
"Gjb2",19.2811716724978
